,Players,Club,Position,Age,Nationality,Values
2752,Güven Yalcin,Genoa CFC,Attack,24,Turkey,-2100000.0
1908,Gonzalo Villar,AS Roma,midfield,25,Spain,-2200000.0
1907,Riechedly Bazoer,AZ Alkmaar,midfield,26,Netherlands,-2200000.0
1729,Hugo Siquet,Cercle Brugge ,Defender,21,Belgium,-2200000.0
2294,Randy Nteka,Rayo Vallecano,midfield,25,France,-2200000.0
2293,Emre Akbaba,Adana Demirspor,midfield,30,Turkey,-2200000.0
2249,Thiago Silva,FC Arouca,Goalkeeper,27,Brazil,-2300000.0
2315,Anouar Ait El Hadj,KRC Genk,midfield,21,Belgium,-2300000.0
1326,Gerzino Nyamsi,RC Strasbourg Alsace,Defender,26,France,-2500000.0
2192,Maximilian Philipp,VfL Wolfsburg,Attack,29,Germany,-2500000.0
1445,Colin Dagba,Paris Saint-Germain,Defender,24,France,-2500000.0
2013,Ludwig Augustinsson,Sevilla FC,Defender,29,Sweden,-2500000.0
1201,Chiquinho,Wolverhampton Wanderers,Attack,23,Portugal,-2500000.0
2723,Sargis Adamyan,1.FC Köln,Attack,30,Armenia,-2500000.0
1475,Frédéric Guilbert,RC Strasbourg Alsace,Defender,28,France,-2500000.0
896,Abdülkadir Ömür,Trabzonspor,midfield,24,Turkey,-2500000.0
2718,Bram Nuytinck,NEC Nijmegen,Defender,33,Netherlands,-2500000.0
995,Nedim Bajrami,US Sassuolo,midfield,24,Albania,-2500000.0
2451,Famara Diédhiou,Granada CF,Attack,30,Senegal,-2500000.0
1945,Mads Bech Sörensen,Brentford FC,Defender,24,Denmark,-2500000.0
1704,Kevin Kampl,RB Leipzig,midfield,32,Slovenia,-2500000.0
2399,Martin Dúbravka,Newcastle United,Goalkeeper,34,Slovakia,-2500000.0
1657,Ki-Jana Hoever,Wolverhampton Wanderers,Defender,21,Netherlands,-2500000.0
1641,Zack Steffen,Manchester City,Goalkeeper,28,United States,-2500000.0
1605,Andreaw Gravillon,Stade Reims,Defender,25,Guadeloupe,-2500000.0
1373,Alexandru Cicaldau,Galatasaray,midfield,26,Romania,-2500000.0
2340,Federico Ceccherini,Hellas Verona,Defender,31,Italy,-2500000.0
1643,Kevin Akpoguma,TSG 1899 Hoffenheim,Defender,28,Nigeria,-2500000.0
1982,Ander Guevara,Deportivo Alavés,midfield,26,Spain,-2500000.0
1757,Edin Visca,Trabzonspor,Attack,33,Bosnia-Herzegovina,-2500000.0
1946,Lukas Hradecky,Bayer 04 Leverkusen,Goalkeeper,33,Finland,-2500000.0
1686,Simon Kjaer,AC Milan,Defender,34,Denmark,-2500000.0
2058,Marcos André,Valencia CF,Attack,26,Brazil,-2500000.0
1931,Neto,Casa Pia AC,midfield,31,Brazil,-2750000.0
663,Sasa Lukic,Fulham FC,midfield,26,Serbia,-3000000.0
513,Arthur Melo,Juventus FC,midfield,26,Brazil,-3000000.0
659,Maxwel Cornet,West Ham United,Attack,26,Cote d'Ivoire,-3000000.0
1253,Xeka,Stade Rennais FC,midfield,28,Portugal,-3000000.0
837,Benjamin André,LOSC Lille,midfield,32,France,-3000000.0
2669,Nico Schulz,Borussia Dortmund,Defender,30,Germany,-3000000.0
1047,Ivan Perisic,Tottenham Hotspur,midfield,34,Croatia,-3000000.0
1228,Adrien Thomasson,RC Lens,midfield,29,France,-3000000.0
1409,Romain Saïss,Besiktas JK,Defender,33,Morocco,-3000000.0
1749,Wesley Moraes,Aston Villa,Attack,26,Brazil,-3000000.0
819,Marko Grujic,FC Porto,midfield,27,Serbia,-3000000.0
348,Tyrick Mitchell,Crystal Palace,Defender,23,England,-3000000.0
1950,Hendrik Van Crombrugge,RSC Anderlecht,Goalkeeper,30,Belgium,-3000000.0
1290,Sebastián Coates,Sporting CP,Defender,32,Uruguay,-3000000.0
1492,Fabien Centonze,FC Nantes,Defender,27,France,-3000000.0
681,Stephane Singo,Torino FC,Defender,22,Cote d'Ivoire,-3000000.0
1011,Ruben Aguilar,AS Monaco,Defender,30,France,-3000000.0
1400,Jorge Cuenca,Villarreal CF,Defender,23,Spain,-3000000.0
543,Bryan Gil,Tottenham Hotspur,Attack,22,Spain,-3000000.0
865,Vladimir Coufal,West Ham United,Defender,30,Czech Republic,-3000000.0
534,Oliver Skipp,Tottenham Hotspur,midfield,22,England,-3000000.0
2111,Éder Balanta,Club Brugge KV,midfield,30,Colombia,-3000000.0
606,Maximilian Arnold,VfL Wolfsburg,midfield,29,Germany,-3000000.0
2197,Emanuel Vignato,Bologna FC 1909,Attack,22,Italy,-3000000.0
2220,Tom Cairney,Fulham FC,midfield,32,Scotland,-3000000.0
2707,Jakub Jankto,Getafe CF,midfield,27,Czech Republic,-3000000.0
2206,Maxim Leitsch,1.FSV Mainz 05,Defender,25,Germany,-3000000.0
174,Thomas Partey,Arsenal FC,midfield,30,Ghana,-3000000.0
885,Koen Casteels,VfL Wolfsburg,Goalkeeper,31,Belgium,-3000000.0
1240,Unai Núñez,Celta de Vigo,Defender,26,Spain,-3000000.0
439,Gianluca Mancini,AS Roma,Defender,27,Italy,-3000000.0
1838,Jacob Bruun Larsen,TSG 1899 Hoffenheim,Attack,24,Denmark,-3000000.0
279,Curtis Jones,Liverpool FC,midfield,22,England,-3000000.0
1616,Ivan Rakitic,Sevilla FC,midfield,35,Croatia,-3000000.0
1346,Jean Lucas,AS Monaco,midfield,25,Brazil,-3000000.0
1795,Cédric Soares,Arsenal FC,Defender,31,Portugal,-3000000.0
1086,Jean-Philippe Mateta,Crystal Palace,Attack,26,France,-3000000.0
625,Jerry St. Juste,Sporting CP,Defender,26,Netherlands,-3000000.0
185,Ben Chilwell,Chelsea FC,Defender,26,England,-3000000.0
1573,Mert Müldür,US Sassuolo,Defender,24,Turkey,-3000000.0
642,Juanmi,Real Betis Balompié,Attack,30,Spain,-3000000.0
1574,Rhian Brewster,Sheffield United,Attack,23,England,-3000000.0
565,Alfonso Pedraza,Villarreal CF,Defender,27,Spain,-3000000.0
1814,Papu Gómez,Sevilla FC,Attack,35,Argentina,-3000000.0
567,Álex Moreno,Aston Villa,Defender,30,Spain,-3000000.0
1776,Aïssa Mandi,Villarreal CF,Defender,31,Algeria,-3000000.0
1223,Ander Barrenetxea,Real Sociedad,Attack,21,Spain,-3000000.0
477,Maxence Lacroix,VfL Wolfsburg,Defender,23,France,-3000000.0
422,Mauro Icardi,Paris Saint-Germain,Attack,30,Argentina,-3000000.0
1042,Niklas Dorsch,FC Augsburg,midfield,25,Germany,-3000000.0
2711,Mateu Morey Bauzà,Borussia Dortmund,Defender,23,Spain,-3000000.0
1313,Péter Gulácsi,RB Leipzig,Goalkeeper,33,Hungary,-3000000.0
2161,Michael Frey,Royal Antwerp FC,Attack,28,Switzerland,-3000000.0
1220,Dani Parejo,Villarreal CF,midfield,34,Spain,-3000000.0
1761,Alex Sandro,Juventus FC,Defender,32,Brazil,-3000000.0
1764,Mattia De Sciglio,Juventus FC,Defender,30,Italy,-3000000.0
753,Calvin Stengs,OGC Nice,Attack,24,Netherlands,-3000000.0
1861,Darwin Machís,Cádiz CF,Attack,30,Venezuela,-3000000.0
1039,Michail Antonio,West Ham United,Attack,33,Jamaica,-3000000.0
1423,Domingos Duarte,Getafe CF,Defender,28,Portugal,-3000000.0
1551,Marvelous Nakamba,Aston Villa,midfield,29,Zimbabwe,-3000000.0
2300,Dimitri Payet,Olympique Marseille,midfield,36,France,-3200000.0
2028,Konrad de la Fuente,Olympique Marseille,Attack,21,United States,-3500000.0
2043,Óscar Mingueza,Celta de Vigo,Defender,24,Spain,-3500000.0
1984,Willy Boly,Nottingham Forest,Defender,32,Cote d'Ivoire,-3500000.0
1470,Zinho Vanheusden,Standard Liège,Defender,23,Belgium,-3500000.0
2416,Jeff Hendrick,Newcastle United,midfield,31,Ireland,-3500000.0
2237,Alessandro Florenzi,AC Milan,Defender,32,Italy,-3500000.0
1411,Rachid Ghezzal,Besiktas JK,Attack,31,Algeria,-3500000.0
1442,Clinton Mata,Olympique Lyon,Defender,30,Angola,-3500000.0
1652,Thomas Strakosha,Brentford FC,Goalkeeper,28,Albania,-3500000.0
2083,Amadou Diawara,RSC Anderlecht,midfield,25,Guinea,-3800000.0
1215,Renato Tapia,Celta de Vigo,midfield,27,Peru,-4000000.0
1231,Lucas Veríssimo,SL Benfica,Defender,28,Brazil,-4000000.0
263,Evan Ndicka,AS Roma,Defender,23,Cote d'Ivoire,-4000000.0
1250,Suso,Sevilla FC,Attack,29,Spain,-4000000.0
654,Hee-chan Hwang,Wolverhampton Wanderers,Attack,27,"Korea, South",-4000000.0
464,James Tarkowski,Everton FC,Defender,30,England,-4000000.0
740,Danilo Pereira,Paris Saint-Germain,midfield,31,Portugal,-4000000.0
1210,Jamal Lewis,Newcastle United,Defender,25,Northern Ireland,-4000000.0
161,Mateo Kovacic,Manchester City,midfield,29,Croatia,-4000000.0
446,Thilo Kehrer,West Ham United,Defender,26,Germany,-4000000.0
887,Razvan Marin,FC Empoli,midfield,27,Romania,-4000000.0
626,Matt Targett,Newcastle United,Defender,27,England,-4000000.0
936,Owen Wijndal,Ajax Amsterdam,Defender,23,Netherlands,-4000000.0
1754,Kaio Jorge,Juventus FC,Attack,21,Brazil,-4000000.0
1592,Roberto Gagliardini,AC Monza,midfield,29,Italy,-4000000.0
1208,Adrien Tamèze,Hellas Verona,midfield,29,Cameroon,-4000000.0
1395,César Azpilicueta,Atlético de Madrid,Defender,33,Spain,-4000000.0
438,Victor Lindelöf,Manchester United,Defender,28,Sweden,-4000000.0
2437,Florian Müller,SC Freiburg,Goalkeeper,25,Germany,-4000000.0
944,Andrej Kramaric,TSG 1899 Hoffenheim,Attack,32,Croatia,-4000000.0
737,Davy Klaassen,Ajax Amsterdam,midfield,30,Netherlands,-4000000.0
1048,Emil Forsberg,RB Leipzig,midfield,31,Sweden,-4000000.0
1006,Marco Reus,Borussia Dortmund,midfield,34,Germany,-4000000.0
658,David Brooks,AFC Bournemouth,Attack,26,Wales,-4000000.0
950,Ángel Di María,SL Benfica,Attack,35,Argentina,-4000000.0
1560,Marvin Friedrich,Borussia Mönchengladbach,Defender,27,Germany,-4000000.0
1881,Luca Waldschmidt,1.FC Köln,Attack,27,Germany,-4000000.0
2209,Jordan Amavi,Olympique Marseille,Defender,29,France,-4000000.0
977,Lucas Vázquez,Real Madrid,Defender,32,Spain,-4000000.0
1511,Keylor Navas,Paris Saint-Germain,Goalkeeper,36,Costa Rica,-4000000.0
692,Bertrand Traoré,Aston Villa,Attack,27,Burkina Faso,-4000000.0
1895,Hugo Lloris,Tottenham Hotspur,Goalkeeper,36,France,-4000000.0
808,Igor,ACF Fiorentina,Defender,25,Brazil,-4000000.0
710,Kieran Trippier,Newcastle United,Defender,32,England,-4000000.0
2175,Felipe,Nottingham Forest,Defender,34,Brazil,-4000000.0
2187,Florent Mollet,FC Nantes,midfield,31,France,-4000000.0
1542,Nathaniel Phillips,Liverpool FC,Defender,26,England,-4000000.0
1140,Stephy Mavididi,Montpellier HSC,Attack,25,England,-4000000.0
1148,Pablo Rosario,OGC Nice,midfield,26,Netherlands,-4000000.0
249,Pedro Neto,Wolverhampton Wanderers,Attack,23,Portugal,-4000000.0
1299,Anwar El Ghazi,PSV Eindhoven,Attack,28,Netherlands,-4000000.0
1180,Ryan Fraser,Newcastle United,Attack,29,Scotland,-4000000.0
159,Jarrod Bowen,West Ham United,Attack,26,England,-4000000.0
1257,Morgan Sanson,Aston Villa,midfield,28,France,-4000000.0
257,Emiliano Buendía,Aston Villa,Attack,26,Argentina,-4000000.0
2064,Edgar Ié,Basaksehir FK,Defender,29,Guinea-Bissau,-4100000.0
1433,Jean-Philippe Gbamin,Everton FC,midfield,27,Cote d'Ivoire,-4200000.0
2311,Marko Rog,Cagliari Calcio,midfield,27,Croatia,-4300000.0
1100,Paulinho,Sporting CP,Attack,30,Portugal,-4500000.0
1623,Alfred Duncan,ACF Fiorentina,midfield,30,Ghana,-4500000.0
1680,Isaac Hayden,Newcastle United,midfield,28,England,-4500000.0
1264,Léo Dubois,Galatasaray,Defender,28,France,-4500000.0
999,Christian Günter,SC Freiburg,Defender,30,Germany,-4500000.0
2057,Gabriel Paulista,Valencia CF,Defender,32,Brazil,-4500000.0
2339,Leonardo Bonucci,Juventus FC,Defender,36,Italy,-4500000.0
1007,Sérgio Oliveira,Galatasaray,midfield,31,Portugal,-5000000.0
173,Emile Smith Rowe,Arsenal FC,midfield,22,England,-5000000.0
555,Sofiane Diop,OGC Nice,Attack,23,France,-5000000.0
810,Diego Rossi,Fenerbahce,Attack,25,Uruguay,-5000000.0
95,Pau Torres,Aston Villa,Defender,26,Spain,-5000000.0
2046,José Luis Palomino,Atalanta BC,Defender,33,Argentina,-5000000.0
578,Sergio Canales,Real Betis Balompié,midfield,32,Spain,-5000000.0
575,Thiago,Liverpool FC,midfield,32,Spain,-5000000.0
573,Lucas Torreira,Galatasaray,midfield,27,Uruguay,-5000000.0
550,Andrea Pinamonti,US Sassuolo,Attack,24,Italy,-5000000.0
416,Merih Demiral,Atalanta BC,Defender,25,Turkey,-5000000.0
568,Trincão,Sporting CP,Attack,23,Portugal,-5000000.0
148,Ederson,Manchester City,Goalkeeper,29,Brazil,-5000000.0
479,Nikola Vlasic,West Ham United,midfield,25,Croatia,-5000000.0
544,Matteo Politano,SSC Napoli,Attack,29,Italy,-5000000.0
1620,Ilaix Moriba,RB Leipzig,midfield,20,Guinea,-5000000.0
2597,Lys Mousset,VfL Bochum,Attack,27,France,-5000000.0
1428,Djené,Getafe CF,Defender,31,Togo,-5000000.0
570,Toni Kroos,Real Madrid,midfield,33,Germany,-5000000.0
824,Mitchel Bakker,Atalanta BC,Defender,23,Netherlands,-5000000.0
1177,Mohamed Elneny,Arsenal FC,midfield,31,Egypt,-5000000.0
583,Ben Davies,Tottenham Hotspur,Defender,30,Wales,-5000000.0
1073,Maxi Gómez,Trabzonspor,Attack,26,Uruguay,-5000000.0
1857,Nathanaël Mbuku,FC Augsburg,Attack,21,France,-5000000.0
44,Marquinhos,Paris Saint-Germain,Defender,29,Brazil,-5000000.0
795,Guillermo Maripán,AS Monaco,Defender,29,Chile,-5000000.0
266,John McGinn,Aston Villa,midfield,28,Scotland,-5000000.0
1044,Brandon Williams,Manchester United,Defender,22,England,-5000000.0
210,Manuel Locatelli,Juventus FC,midfield,25,Italy,-5000000.0
215,Sébastien Haller,Borussia Dortmund,Attack,29,Cote d'Ivoire,-5000000.0
217,Ryan Gravenberch,Bayern Munich,midfield,21,Netherlands,-5000000.0
718,Wojciech Szczesny,Juventus FC,Goalkeeper,33,Poland,-5000000.0
716,Altay Bayindir,Fenerbahce,Goalkeeper,25,Turkey,-5000000.0
2186,Thomas Delaney,Sevilla FC,midfield,31,Denmark,-5000000.0
1054,Japhet Tanganga,Tottenham Hotspur,Defender,24,England,-5000000.0
1894,Diego Demme,SSC Napoli,midfield,31,Germany,-5000000.0
2222,Gian Marco Ferrari,US Sassuolo,Defender,31,Italy,-5000000.0
784,Gerard Deulofeu,Udinese Calcio,Attack,29,Spain,-5000000.0
2198,John Anthony Brooks,TSG 1899 Hoffenheim,Defender,30,United States,-5000000.0
775,Romain Faivre,FC Lorient,midfield,25,France,-5000000.0
230,Paulo Dybala,AS Roma,Attack,29,Argentina,-5000000.0
226,Edmond Tapsoba,Bayer 04 Leverkusen,Defender,24,Burkina Faso,-5000000.0
652,Leandro Paredes,Paris Saint-Germain,midfield,29,Argentina,-5000000.0
27,Joshua Kimmich,Bayern Munich,midfield,28,Germany,-5000000.0
409,Jonathan Tah,Bayer 04 Leverkusen,Defender,27,Germany,-5000000.0
638,Kyle Walker,Manchester City,Defender,33,England,-5000000.0
93,Gianluigi Donnarumma,Paris Saint-Germain,Goalkeeper,24,Italy,-5000000.0
177,Piotr Zielinski,SSC Napoli,midfield,29,Poland,-5000000.0
403,Raphaël Guerreiro,Bayern Munich,Defender,29,Portugal,-5000000.0
1408,Ersin Destanoglu,Besiktas JK,Goalkeeper,22,Turkey,-5000000.0
393,Ilkay Gündogan,FC Barcelona,midfield,32,Germany,-5000000.0
391,Davide Calabria,AC Milan,Defender,26,Italy,-5000000.0
1401,Denis Suárez,Villarreal CF,midfield,29,Spain,-5000000.0
90,Lucas Hernández,Paris Saint-Germain,Defender,27,France,-5000000.0
377,Youssef En-Nesyri,Sevilla FC,Attack,26,Morocco,-5000000.0
374,Emerson Royal,Tottenham Hotspur,Defender,24,Brazil,-5000000.0
862,Sergi Canós,Brentford FC,Attack,26,Spain,-5000000.0
367,Álvaro Morata,Atlético de Madrid,Attack,30,Spain,-5000000.0
1367,Jonjo Shelvey,Nottingham Forest,midfield,31,England,-5000000.0
1363,Cristiano Biraghi,ACF Fiorentina,Defender,30,Italy,-5000000.0
342,Xaver Schlager,RB Leipzig,midfield,25,Austria,-5000000.0
619,Jérémie Boga,Atalanta BC,Attack,26,Cote d'Ivoire,-5000000.0
323,Matheus Cunha,Wolverhampton Wanderers,Attack,24,Brazil,-5000000.0
308,Hirving Lozano,SSC Napoli,Attack,27,Mexico,-5000000.0
1813,Philipp Max,Eintracht Frankfurt,Defender,29,Germany,-5000000.0
758,Jordan Henderson,Liverpool FC,midfield,33,England,-5000000.0
984,Yari Verschaeren,RSC Anderlecht,midfield,22,Belgium,-5500000.0
1679,Portu,Getafe CF,Attack,31,Spain,-5500000.0
2047,Lucas Alario,Eintracht Frankfurt,Attack,30,Argentina,-5500000.0
2049,Jens Petter Hauge,Eintracht Frankfurt,Attack,23,Norway,-5500000.0
1651,Kevin Mbabu,Fulham FC,Defender,28,Switzerland,-5500000.0
1471,Jamaal Lascelles,Newcastle United,Defender,29,England,-5500000.0
1457,Pierluigi Gollini,Atalanta BC,Goalkeeper,28,Italy,-5500000.0
2095,Alfred Gomis,Stade Rennais FC,Goalkeeper,29,Senegal,-5800000.0
594,Aritz Elustondo,Real Sociedad,Defender,29,Spain,-6000000.0
688,Joel Matip,Liverpool FC,Defender,31,Cameroon,-6000000.0
653,Ugurcan Cakir,Trabzonspor,Goalkeeper,27,Turkey,-6000000.0
648,Bono,Sevilla FC,Goalkeeper,32,Morocco,-6000000.0
799,Rafa Mir,Sevilla FC,Attack,26,Spain,-6000000.0
1156,Mohamed Bayo,LOSC Lille,Attack,25,Guinea,-6000000.0
600,David Raum,RB Leipzig,Defender,25,Germany,-6000000.0
598,Hugo Guillamón,Valencia CF,midfield,23,Spain,-6000000.0
1050,Rick Karsdorp,AS Roma,Defender,28,Netherlands,-6000000.0
589,Geoffrey Kondogbia,Olympique Marseille,midfield,30,Central African Republic,-6000000.0
701,Lukas Nmecha,VfL Wolfsburg,Attack,24,Germany,-6000000.0
2224,Reinier,Real Madrid,midfield,21,Brazil,-6000000.0
1886,Daley Blind,Girona FC,Defender,33,Netherlands,-6000000.0
265,Nicolò Zaniolo,Galatasaray,midfield,24,Italy,-6000000.0
1501,Omar Alderete,Getafe CF,Defender,26,Paraguay,-6000000.0
1555,Hugo Duro,Valencia CF,Attack,23,Spain,-6000000.0
445,Moise Kean,Juventus FC,Attack,23,Italy,-6000000.0
341,Kurt Zouma,West Ham United,Defender,28,France,-6000000.0
848,Mauro Arambarri,Getafe CF,midfield,27,Uruguay,-6000000.0
698,Daniel Carvajal,Real Madrid,Defender,31,Spain,-6000000.0
2168,Pol Lirola,Olympique Marseille,Defender,25,Spain,-6000000.0
707,Lukas Klostermann,RB Leipzig,Defender,27,Germany,-6000000.0
1216,João Pedro,Fenerbahce,Attack,31,Italy,-6000000.0
1238,Willian José,Real Betis Balompié,Attack,31,Brazil,-6000000.0
1251,Adnan Januzaj,Sevilla FC,Attack,28,Belgium,-6000000.0
1219,Takumi Minamino,AS Monaco,Attack,28,Japan,-6000000.0
724,Hans Vanaken,Club Brugge KV,midfield,30,Belgium,-6000000.0
1189,Dusan Tadic,Ajax Amsterdam,Attack,34,Serbia,-6000000.0
1233,Luís Maximiano,SS Lazio,Goalkeeper,24,Portugal,-6000000.0
1182,Divock Origi,AC Milan,Attack,28,Belgium,-6000000.0
1990,Dan-Axel Zagadou,VfB Stuttgart,Defender,24,France,-6500000.0
1278,Reece Oxford,FC Augsburg,Defender,24,England,-6500000.0
1099,Paulinho,Sporting CP,Attack,30,Portugal,-6500000.0
254,Danilo,Feyenoord Rotterdam,Attack,24,Brazil,-6500000.0
994,Marcão,Sevilla FC,Defender,27,Brazil,-6500000.0
1429,Idrissa Gueye,Everton FC,midfield,33,Senegal,-7000000.0
1059,Yussuf Poulsen,RB Leipzig,Attack,29,Denmark,-7000000.0
807,Marten de Roon,Atalanta BC,midfield,32,Netherlands,-7000000.0
738,Jonathan Burkardt,1.FSV Mainz 05,Attack,23,Germany,-7000000.0
1055,Myron Boadu,AS Monaco,Attack,22,Netherlands,-7000000.0
1393,Marcos Alonso,FC Barcelona,Defender,32,Spain,-7000000.0
560,Nélson Semedo,Wolverhampton Wanderers,Defender,29,Portugal,-7000000.0
813,Ludovic Ajorque,1.FSV Mainz 05,Attack,29,France,-7000000.0
272,Scott McTominay,Manchester United,midfield,26,Scotland,-7000000.0
894,Alassane Plea,Borussia Mönchengladbach,Attack,30,France,-7000000.0
829,Erik Lamela,Sevilla FC,Attack,31,Argentina,-7000000.0
292,Kieran Tierney,Arsenal FC,Defender,26,Scotland,-7000000.0
481,Amadou Haidara,RB Leipzig,midfield,25,Mali,-7000000.0
975,Silas,VfB Stuttgart,Attack,24,DR Congo,-7000000.0
456,Weston McKennie,Juventus FC,midfield,24,United States,-7000000.0
836,Iker Muniain,Athletic Bilbao,midfield,30,Spain,-7000000.0
1769,Alessio Cragno,AC Monza,Goalkeeper,29,Italy,-7000000.0
434,Nicolas Pépé,Arsenal FC,Attack,28,Cote d'Ivoire,-7000000.0
976,Karl Toko Ekambi,Olympique Lyon,Attack,30,Cameroon,-7000000.0
1390,Álvaro Odriozola,Real Madrid,Defender,27,Spain,-7000000.0
557,Noa Lang,PSV Eindhoven,Attack,24,Netherlands,-7000000.0
709,Musa Barrow,Bologna FC 1909,Attack,24,The Gambia,-7000000.0
163,Amine Gouiri,Stade Rennais FC,Attack,23,France,-7000000.0
637,Ridle Baku,VfL Wolfsburg,Defender,25,Germany,-7000000.0
621,Ben Godfrey,Everton FC,Defender,25,England,-7000000.0
726,Berat Djimsiti,Atalanta BC,Defender,30,Albania,-7000000.0
1247,Hans Hateboer,Atalanta BC,Defender,29,Netherlands,-7000000.0
2019,Ander Herrera,Athletic Bilbao,midfield,33,Spain,-7500000.0
1106,Paulinho,Portimonense SC,Attack,23,Portugal,-7500000.0
997,Manuel Lazzari,SS Lazio,Defender,29,Italy,-7500000.0
845,Yusuf Yazici,LOSC Lille,midfield,26,Turkey,-8000000.0
417,Hugo Ekitiké,Paris Saint-Germain,Attack,21,France,-8000000.0
932,Dele Alli,Everton FC,midfield,27,England,-8000000.0
763,Eric García,FC Barcelona,Defender,22,Spain,-8000000.0
333,Charles De Ketelaere,AC Milan,midfield,22,Belgium,-8000000.0
668,Danny Ings,West Ham United,Attack,30,England,-8000000.0
592,Giovani Lo Celso,Tottenham Hotspur,midfield,27,Argentina,-8000000.0
1016,Thorgan Hazard,Borussia Dortmund,Attack,30,Belgium,-8000000.0
880,Arkadiusz Milik,Juventus FC,Attack,29,Poland,-8000000.0
368,Mario Pasalic,Atalanta BC,midfield,28,Croatia,-8000000.0
764,Sergiño Dest,FC Barcelona,Defender,22,United States,-8000000.0
1344,Nahitan Nández,Cagliari Calcio,midfield,27,Uruguay,-8000000.0
792,Marcos Acuña,Sevilla FC,Defender,31,Argentina,-8000000.0
347,Gianluca Scamacca,West Ham United,Attack,24,Italy,-8000000.0
806,Zeki Celik,AS Roma,Defender,26,Turkey,-8000000.0
355,Tanguy Ndombélé,Tottenham Hotspur,midfield,26,France,-8000000.0
360,Tyrone Mings,Aston Villa,Defender,30,England,-8000000.0
1041,Manuel Neuer,Bayern Munich,Goalkeeper,37,Germany,-8000000.0
909,Luka Jovic,ACF Fiorentina,Attack,25,Serbia,-8000000.0
730,Abdou Diallo,Paris Saint-Germain,Defender,27,Senegal,-8000000.0
1046,Youcef Atal,OGC Nice,Defender,27,Algeria,-8000000.0
1184,Nemanja Maksimovic,Getafe CF,midfield,28,Serbia,-8000000.0
697,Florian Neuhaus,Borussia Mönchengladbach,midfield,26,Germany,-8000000.0
206,Antonio Rüdiger,Real Madrid,Defender,30,Germany,-8000000.0
881,Marash Kumbulla,AS Roma,Defender,23,Albania,-8000000.0
449,Denis Zakaria,Juventus FC,midfield,26,Switzerland,-9000000.0
491,Koke,Atlético de Madrid,midfield,31,Spain,-9000000.0
1312,Jeff Reine-Adélaïde,Olympique Lyon,midfield,25,France,-9000000.0
826,Mason Holgate,Everton FC,Defender,26,England,-9000000.0
1139,Kerem Demirbay,Bayer 04 Leverkusen,midfield,30,Germany,-9000000.0
1069,Ihlas Bebou,TSG 1899 Hoffenheim,Attack,29,Togo,-9000000.0
1063,Diadié Samassékou,TSG 1899 Hoffenheim,midfield,27,Mali,-9000000.0
1105,Paulinho,Portimonense SC,Attack,23,Portugal,-9500000.0
1097,Florian Grillitsch,TSG 1899 Hoffenheim,midfield,27,Austria,-9500000.0
1062,Kasper Dolberg,RSC Anderlecht,Attack,25,Denmark,-10000000.0
200,Lorenzo Pellegrini,AS Roma,midfield,27,Italy,-10000000.0
241,José Gayà,Valencia CF,Defender,28,Spain,-10000000.0
196,Jan Oblak,Atlético de Madrid,Goalkeeper,30,Slovenia,-10000000.0
191,Marcos Llorente,Atlético de Madrid,midfield,28,Spain,-10000000.0
139,Fikayo Tomori,AC Milan,Defender,25,England,-10000000.0
188,Tomas Soucek,West Ham United,midfield,28,Czech Republic,-10000000.0
929,Georginio Wijnaldum,Paris Saint-Germain,midfield,32,Netherlands,-10000000.0
